time_of_trip,lat,lon
9/5/2014 3:04,40.61846,-74.03018
9/5/2014 3:05,40.71408,-73.95137
9/5/2014 3:05,40.7704,-73.96008
9/5/2014 3:05,40.72972,-73.99171
9/5/2014 3:05,40.75679,-73.97695
9/5/2014 3:05,40.73798,-73.98381
9/5/2014 3:05,40.72933,-74.01035
9/5/2014 3:05,40.78426,-73.97752
9/5/2014 3:05,40.73342,-74.00405
9/5/2014 3:06,40.74763,-73.98697
9/5/2014 3:06,40.7309,-73.98765
9/5/2014 3:06,40.66154,-73.98955
9/5/2014 3:06,40.72716,-73.99333
9/5/2014 3:06,40.73224,-74.00173
9/5/2014 3:06,40.691,-73.96544
9/5/2014 3:06,40.60932,-73.96488
9/5/2014 3:06,40.71285,-73.95708
9/5/2014 3:07,40.72902,-74.00502
9/5/2014 3:07,40.73853,-73.99177
9/5/2014 3:07,40.63608,-74.00895
9/5/2014 3:07,40.73533,-73.95326
9/5/2014 3:07,40.74231,-73.9969
9/5/2014 3:08,40.73051,-73.98458
9/5/2014 3:08,40.64288,-73.95516
9/5/2014 3:08,40.73473,-73.99276
9/5/2014 3:08,40.74005,-74.00603
9/5/2014 3:08,40.70612,-73.92323
9/5/2014 3:08,40.75531,-73.99682
9/5/2014 3:08,40.81107,-73.9643
9/5/2014 3:09,40.74794,-73.90342
9/5/2014 3:09,40.72187,-74.00982
9/5/2014 3:09,40.65933,-73.92013
9/5/2014 3:09,40.71712,-74.00286
9/5/2014 3:09,40.72544,-73.99629
9/5/2014 3:09,40.74476,-74.00853
9/5/2014 3:10,40.76502,-73.99829
9/5/2014 3:10,40.6812,-73.956
9/5/2014 3:10,40.72438,-73.99808
9/5/2014 3:10,40.77555,-73.95816
9/5/2014 3:10,40.75241,-73.97536
9/5/2014 3:10,40.71973,-73.96223
9/5/2014 3:10,40.74574,-73.97602
9/5/2014 3:11,40.6936,-73.9646
9/5/2014 3:11,40.64826,-73.78232
9/5/2014 3:11,40.75434,-73.97112
9/5/2014 3:11,40.73159,-73.9947
9/5/2014 3:11,40.76225,-73.97878
9/5/2014 3:11,40.7174,-73.95895
9/5/2014 3:11,40.71281,-73.95697
9/5/2014 3:12,40.71728,-74.00301
9/5/2014 3:12,40.73358,-74.00306
9/5/2014 3:12,40.80498,-73.95255
9/5/2014 3:12,40.68301,-73.96495
9/5/2014 3:12,40.72265,-73.98291
9/5/2014 3:12,40.75823,-73.99219
9/5/2014 3:12,40.72965,-74.00439
9/5/2014 3:12,40.74816,-74.00516
9/5/2014 3:12,40.73727,-73.98892
9/5/2014 3:12,40.80534,-73.95334
9/5/2014 3:12,40.68792,-73.75717
9/5/2014 3:12,40.77599,-73.94516
9/5/2014 3:12,40.74934,-73.97699
9/5/2014 3:12,40.70734,-74.00461
9/5/2014 3:12,40.68661,-73.99049
9/5/2014 3:13,40.71261,-73.9568
9/5/2014 3:13,40.75961,-73.98956
9/5/2014 3:13,40.75304,-74.0051
9/5/2014 3:13,40.73684,-74.0033
9/5/2014 3:13,40.75229,-73.98587
9/5/2014 3:13,40.70323,-73.91357
9/5/2014 3:14,40.75239,-73.97827
9/5/2014 3:14,40.76158,-74.00018
9/5/2014 3:14,40.68949,-73.85808
9/5/2014 3:14,40.73798,-73.98111
9/5/2014 3:14,40.5968,-73.97314
9/5/2014 3:14,40.75228,-73.98205
9/5/2014 3:14,40.67802,-73.9846
9/5/2014 3:14,40.71025,-74.01468
9/5/2014 3:14,40.79525,-73.96329
9/5/2014 3:15,40.76247,-73.98337
9/5/2014 3:15,40.7363,-73.9908
9/5/2014 3:15,40.72126,-73.98788
9/5/2014 3:15,40.72887,-73.99524
9/5/2014 3:15,40.7273,-74.00556
9/5/2014 3:16,40.74668,-73.99373
9/5/2014 3:16,40.69642,-73.94709
9/5/2014 3:16,40.73414,-73.86918
9/5/2014 3:16,40.73243,-73.86837
9/5/2014 3:16,40.7142,-74.01445
9/5/2014 3:16,40.75226,-73.97782
9/5/2014 3:16,40.84924,-73.93832
9/5/2014 3:16,40.75004,-73.97261
9/5/2014 3:16,40.72966,-73.98986
9/5/2014 3:16,40.82449,-73.94444
9/5/2014 3:17,40.72889,-73.99927
9/5/2014 3:17,40.73386,-73.97688
9/5/2014 3:17,40.67706,-73.95565
9/5/2014 3:17,40.6659,-73.97577
9/5/2014 3:17,40.7456,-73.99447
9/5/2014 3:17,40.76536,-73.96378
9/5/2014 3:18,40.71154,-74.00606
9/5/2014 3:18,40.68579,-73.95397
9/5/2014 3:18,40.77769,-73.96132
9/5/2014 3:18,40.7682,-73.98236
9/5/2014 3:18,40.75811,-73.9919
9/5/2014 3:18,40.73312,-73.99842
9/5/2014 3:19,40.7257,-74.00608
9/5/2014 3:19,40.74185,-73.98305
9/5/2014 3:19,40.73676,-73.99062
9/5/2014 3:19,40.83046,-73.87181
9/5/2014 3:19,40.75509,-73.96709
9/5/2014 3:19,40.73499,-73.98302
9/5/2014 3:19,40.7564,-73.96963
9/5/2014 3:20,40.72024,-73.96183
9/5/2014 3:20,40.73119,-73.9821
9/5/2014 3:20,40.72336,-73.95055
9/5/2014 3:21,40.71536,-73.99325
9/5/2014 3:21,40.73457,-74.00076
9/5/2014 3:21,40.66568,-73.99309
9/5/2014 3:21,40.71923,-73.99361
9/5/2014 3:21,40.75811,-73.91416
9/5/2014 3:21,40.72917,-74.0024
9/5/2014 3:22,40.74826,-73.97357
9/5/2014 3:22,40.80554,-73.96207
9/5/2014 3:22,40.71129,-73.94776
9/5/2014 3:22,40.72593,-73.99756
9/5/2014 3:22,40.72965,-73.98098
9/5/2014 3:22,40.69718,-73.9608
9/5/2014 3:22,40.80525,-73.9494
9/5/2014 3:22,40.73829,-73.99614
9/5/2014 3:22,40.77715,-73.95238
9/5/2014 3:22,40.61178,-73.96839
9/5/2014 3:22,40.74936,-73.98274
9/5/2014 3:22,40.76299,-73.97613
9/5/2014 3:22,40.68521,-73.95914
9/5/2014 3:23,40.71735,-73.95601
9/5/2014 3:23,40.70838,-74.00487
9/5/2014 3:23,40.76076,-73.99038
9/5/2014 3:23,40.76503,-73.99454
9/5/2014 3:23,40.81402,-73.9497
9/5/2014 3:24,40.74474,-74.003
9/5/2014 3:24,40.72067,-73.99243
9/5/2014 3:24,40.74262,-74.00669
9/5/2014 3:24,40.7407,-73.98389
9/5/2014 3:24,40.82987,-73.9482
9/5/2014 3:24,40.72903,-73.99548
9/5/2014 3:24,40.74254,-74.00418
9/5/2014 3:24,40.7664,-73.98213
9/5/2014 3:25,40.71393,-73.94936
9/5/2014 3:25,40.75512,-73.96911
9/5/2014 3:25,40.68753,-73.99341
9/5/2014 3:25,40.73236,-73.98786
9/5/2014 3:25,40.68956,-73.97061
9/5/2014 3:25,40.83646,-73.83674
9/5/2014 3:25,40.70179,-73.91515
9/5/2014 3:25,40.67774,-73.89536
9/5/2014 3:25,40.66932,-73.97624
9/5/2014 3:26,40.64667,-73.78975
9/5/2014 3:26,40.73902,-73.98566
9/5/2014 3:26,40.71968,-73.98857
9/5/2014 3:26,40.74689,-73.94513
9/5/2014 3:26,40.76352,-73.98524
9/5/2014 3:26,40.7011,-73.91419
9/5/2014 3:26,40.74638,-73.97794
9/5/2014 3:26,40.66016,-73.91226
9/5/2014 3:27,40.7525,-74.00066
9/5/2014 3:27,40.71388,-73.93908
9/5/2014 3:27,40.73289,-73.98426
9/5/2014 3:27,40.79833,-73.94186
9/5/2014 3:27,40.76026,-73.96503
9/5/2014 3:27,40.74763,-73.9809
9/5/2014 3:28,40.72874,-74.00331
9/5/2014 3:28,40.73452,-73.99012
9/5/2014 3:28,40.75516,-73.84383
9/5/2014 3:28,40.68387,-73.99514
9/5/2014 3:28,40.67952,-74.00437
9/5/2014 3:28,40.72096,-74.00847
9/5/2014 3:28,40.74784,-73.98826
9/5/2014 3:28,40.69734,-73.9511
9/5/2014 3:28,40.77695,-73.9864
9/5/2014 3:29,40.68679,-73.95879
9/5/2014 3:29,40.68362,-73.94397
9/5/2014 3:29,40.69458,-73.90654
9/5/2014 3:29,40.75737,-73.98608
9/5/2014 3:29,40.66763,-73.87245
9/5/2014 3:29,40.75269,-73.98451
9/5/2014 3:29,40.74024,-73.98441
9/5/2014 3:30,40.74672,-73.98667
9/5/2014 3:30,40.7448,-73.99142
9/5/2014 3:30,40.73765,-73.98241
9/5/2014 3:30,40.75451,-73.99114
9/5/2014 3:31,40.8006,-73.95499
9/5/2014 3:31,40.64539,-73.77641
9/5/2014 3:31,40.77385,-73.87376
9/5/2014 3:31,40.73582,-73.98744
9/5/2014 3:31,40.67498,-73.9995
9/5/2014 3:31,40.72645,-73.98922
9/5/2014 3:31,40.71998,-73.9924
9/5/2014 3:32,40.7401,-74.00577
9/5/2014 3:32,40.73618,-74.00321
9/5/2014 3:32,40.72009,-73.97898
9/5/2014 3:32,40.7649,-73.96482
9/5/2014 3:32,40.68949,-73.98724
9/5/2014 3:33,40.73666,-73.99734
9/5/2014 3:33,40.72055,-73.99976
9/5/2014 3:33,40.69428,-73.99459
9/5/2014 3:33,40.72357,-73.95608
9/5/2014 3:33,40.73156,-73.98891
9/5/2014 3:33,40.75009,-73.98847
9/5/2014 3:33,40.73481,-73.95861
9/5/2014 3:34,40.68963,-73.9274
9/5/2014 3:34,40.7071,-73.95442
9/5/2014 3:34,40.71233,-73.95707
9/5/2014 3:35,40.72946,-73.98106
9/5/2014 3:35,40.74651,-73.98588
9/5/2014 3:35,40.73657,-73.85301
9/5/2014 3:35,40.74265,-74.00321
9/5/2014 3:35,40.66346,-73.99385
9/5/2014 3:35,40.72862,-74.00554
9/5/2014 3:35,40.75514,-73.96829
9/5/2014 3:35,40.68465,-73.97763
9/5/2014 3:35,40.72999,-74.00194
9/5/2014 3:35,40.74444,-73.99844
9/5/2014 3:35,40.75635,-73.92887
9/5/2014 3:35,40.72628,-73.89255
9/5/2014 3:35,40.72962,-73.9782
9/5/2014 3:35,40.72243,-74.01161
9/5/2014 3:35,40.73324,-73.98741
9/5/2014 3:36,40.80467,-73.95191
9/5/2014 3:36,40.72575,-73.99414
9/5/2014 3:36,40.74762,-73.9931
9/5/2014 3:36,40.74627,-73.97529
9/5/2014 3:37,40.73214,-73.98432
9/5/2014 3:37,40.76426,-73.96669
9/5/2014 3:37,40.72205,-73.99526
9/5/2014 3:37,40.84969,-73.93333
9/5/2014 3:37,40.76142,-73.99945
9/5/2014 3:37,40.66348,-73.99403
9/5/2014 3:37,40.64482,-73.77752
9/5/2014 3:37,40.72847,-73.95721
9/5/2014 3:38,40.7571,-73.96794
9/5/2014 3:38,40.76002,-73.99519
9/5/2014 3:38,40.80661,-73.96054
9/5/2014 3:38,40.72873,-73.99941
9/5/2014 3:38,40.77379,-73.87405
9/5/2014 3:38,40.76353,-73.98521
9/5/2014 3:39,40.71161,-74.0078
9/5/2014 3:39,40.766,-73.95601
9/5/2014 3:39,40.7364,-73.98679
9/5/2014 3:39,40.70571,-73.9317
9/5/2014 3:39,40.75003,-73.98436
9/5/2014 3:40,40.74999,-73.98355
9/5/2014 3:40,40.72967,-74.00071
9/5/2014 3:40,40.74744,-73.97249
9/5/2014 3:40,40.77437,-73.98838
9/5/2014 3:40,40.76708,-73.98385
9/5/2014 3:40,40.7306,-74.00453
9/5/2014 3:40,40.7119,-74.00639
9/5/2014 3:41,40.72881,-73.97848
9/5/2014 3:41,40.77402,-73.87262
9/5/2014 3:41,40.64467,-73.78212
9/5/2014 3:41,40.66067,-73.98012
9/5/2014 3:42,40.74049,-73.97246
9/5/2014 3:42,40.72228,-73.9869
9/5/2014 3:42,40.75853,-73.98885
9/5/2014 3:42,40.76139,-73.98308
9/5/2014 3:42,40.76766,-73.98486
9/5/2014 3:43,40.73945,-73.98861
9/5/2014 3:43,40.74028,-73.98881
9/5/2014 3:43,40.7336,-73.98768
9/5/2014 3:43,40.75594,-73.99645
9/5/2014 3:43,40.78428,-73.97958
9/5/2014 3:43,40.7444,-73.94473
9/5/2014 3:43,40.67429,-73.98462
9/5/2014 3:43,40.72812,-73.98287
9/5/2014 3:44,40.74739,-73.99752
9/5/2014 3:44,40.68615,-73.97404
9/5/2014 3:44,40.72491,-73.98272
9/5/2014 3:44,40.85554,-73.89974
9/5/2014 3:44,40.68545,-73.94343
9/5/2014 3:44,40.76479,-73.98447
9/5/2014 3:44,40.76376,-73.99622
9/5/2014 3:45,40.76806,-73.98787
9/5/2014 3:45,40.74692,-73.89183
9/5/2014 3:45,40.806,-73.95288
9/5/2014 3:45,40.74621,-73.97777
9/5/2014 3:45,40.72769,-73.97929
9/5/2014 3:45,40.76014,-73.99263
9/5/2014 3:45,40.74526,-73.99844
9/5/2014 3:46,40.69204,-73.98724
9/5/2014 3:46,40.72389,-73.94781
9/5/2014 3:46,40.76346,-73.99666
9/5/2014 3:46,40.76347,-73.99666
9/5/2014 3:46,40.75474,-73.99744
9/5/2014 3:46,40.76374,-73.99719
9/5/2014 3:46,40.7267,-73.99414
9/5/2014 3:46,40.68171,-73.92882
9/5/2014 3:47,40.76802,-73.98388
9/5/2014 3:47,40.76894,-73.9131
9/5/2014 3:47,40.71101,-73.98991
9/5/2014 3:47,40.67759,-73.97967
9/5/2014 3:47,40.73467,-74.00005
9/5/2014 3:47,40.71775,-74.00898
9/5/2014 3:47,40.74392,-74.00474
9/5/2014 3:48,40.72387,-73.95488
9/5/2014 3:48,40.73487,-73.98812
9/5/2014 3:48,40.70021,-73.93286
9/5/2014 3:48,40.76761,-73.95923
9/5/2014 3:48,40.76203,-74.00148
9/5/2014 3:48,40.73059,-73.98911
9/5/2014 3:48,40.77198,-73.9252
9/5/2014 3:49,40.77201,-73.95591
9/5/2014 3:49,40.7383,-74.00391
9/5/2014 3:49,40.75895,-73.97282
9/5/2014 3:49,40.69356,-73.96502
9/5/2014 3:49,40.73533,-73.99165
9/5/2014 3:49,40.75348,-73.97297
9/5/2014 3:49,40.75934,-73.99268
9/5/2014 3:49,40.74658,-74.00153
9/5/2014 3:50,40.71543,-74.00108
9/5/2014 3:50,40.74827,-73.97334
9/5/2014 3:50,40.74938,-73.98635
9/5/2014 3:50,40.72286,-73.98587
9/5/2014 3:50,40.7333,-73.99982
9/5/2014 3:50,40.70578,-73.92246
9/5/2014 3:50,40.74682,-73.97717
9/5/2014 3:50,40.73208,-73.98204
9/5/2014 3:51,40.72438,-73.85545
9/5/2014 3:51,40.76306,-73.98185
9/5/2014 3:51,40.74675,-73.97596
9/5/2014 3:51,40.73766,-73.99348
9/5/2014 3:51,40.73381,-73.99041
9/5/2014 3:52,40.72124,-73.95858
9/5/2014 3:52,40.67097,-73.95461
9/5/2014 3:52,40.73687,-74.00551
9/5/2014 3:52,40.73694,-73.98159
9/5/2014 3:52,40.73488,-74.00203
9/5/2014 3:52,40.71345,-73.98899
9/5/2014 3:52,40.81181,-73.95274
9/5/2014 3:52,40.74503,-73.98813
9/5/2014 3:53,40.68925,-73.98674
9/5/2014 3:53,40.76613,-73.98358
9/5/2014 3:53,40.75027,-73.97117
9/5/2014 3:53,40.73492,-73.97998
9/5/2014 3:53,40.76815,-73.86223
9/5/2014 3:54,40.70646,-73.95419
9/5/2014 3:54,40.78861,-73.97062
9/5/2014 3:54,40.72344,-73.98542
9/5/2014 3:54,40.71699,-74.00807
9/5/2014 3:54,40.72835,-74.00425
9/5/2014 3:54,40.75601,-73.98685
9/5/2014 3:54,40.74689,-73.99455
9/5/2014 3:54,40.73166,-73.95451
9/5/2014 3:54,40.73379,-73.9889
9/5/2014 3:54,40.73674,-73.9846
9/5/2014 3:55,40.71388,-73.99757
9/5/2014 3:55,40.69955,-73.95911
9/5/2014 3:55,40.76128,-74.00032
9/5/2014 3:55,40.67649,-73.95422
9/5/2014 3:55,40.7305,-73.98627
9/5/2014 3:55,40.76361,-73.98884
9/5/2014 3:55,40.68668,-73.97522
9/5/2014 3:56,40.72393,-73.93942
9/5/2014 3:56,40.76237,-73.98045
9/5/2014 3:56,40.69128,-73.92613
9/5/2014 3:56,40.71926,-73.98882
9/5/2014 3:56,40.73679,-73.99337
9/5/2014 3:56,40.72691,-74.00027
9/5/2014 3:57,40.72861,-73.97863
9/5/2014 3:57,40.7098,-74.00713
9/5/2014 3:57,40.66075,-73.97983
9/5/2014 3:57,40.80063,-73.94434
9/5/2014 3:57,40.72441,-74.00412
9/5/2014 3:58,40.7406,-74.00773
9/5/2014 3:58,40.74016,-73.98215
9/5/2014 3:58,40.76437,-73.99565
9/5/2014 3:58,40.71579,-73.93991
9/5/2014 3:58,40.73483,-73.98822
9/5/2014 3:58,40.66492,-73.98985
9/5/2014 3:58,40.72688,-73.98727
9/5/2014 3:59,40.71453,-73.9569
9/5/2014 3:59,40.64451,-73.78165
9/5/2014 3:59,40.76748,-73.98256
9/5/2014 4:00,40.68123,-73.95575
9/5/2014 4:00,40.72601,-73.99484
9/5/2014 4:00,40.71459,-73.94464
9/5/2014 4:01,40.72117,-73.98775
9/5/2014 4:01,40.69049,-73.95259
9/5/2014 4:01,40.72575,-73.99719
9/5/2014 4:01,40.74392,-74.00647
9/5/2014 4:01,40.71502,-73.96662
9/5/2014 4:02,40.75436,-73.84627
9/5/2014 4:02,40.72514,-73.98558
9/5/2014 4:02,40.6864,-73.98328
9/5/2014 4:02,40.72998,-73.97529
9/5/2014 4:02,40.68781,-73.98975
9/5/2014 4:02,40.8381,-73.90684
9/5/2014 4:03,40.71812,-73.99109
9/5/2014 4:03,40.7797,-73.95008
9/5/2014 4:03,40.71546,-73.99828
9/5/2014 4:03,40.67264,-73.98669
9/5/2014 4:04,40.7292,-73.98933
9/5/2014 4:04,40.72849,-74.00453
9/5/2014 4:04,40.72145,-73.95763
9/5/2014 4:04,40.74379,-73.97378
9/5/2014 4:04,40.78971,-73.97547
9/5/2014 4:04,40.71148,-73.94386
9/5/2014 4:04,40.78998,-73.97437
9/5/2014 4:04,40.73522,-74.00989
9/5/2014 4:05,40.72233,-73.95754
9/5/2014 4:05,40.70972,-74.00673
9/5/2014 4:05,40.76516,-73.9832
9/5/2014 4:05,40.6484,-73.78259
9/5/2014 4:05,40.74686,-73.99359
9/5/2014 4:05,40.72972,-73.97859
9/5/2014 4:05,40.70617,-73.93322
9/5/2014 4:05,40.68699,-73.97671
9/5/2014 4:05,40.78371,-73.9796
9/5/2014 4:05,40.75478,-73.98798
9/5/2014 4:06,40.67794,-73.98851
9/5/2014 4:06,40.72045,-73.96032
9/5/2014 4:06,40.72376,-73.9852
9/5/2014 4:06,40.72257,-73.95113
9/5/2014 4:06,40.75098,-73.84399
9/5/2014 4:06,40.73652,-74.0058
9/5/2014 4:06,40.68343,-73.94886
9/5/2014 4:06,40.71497,-73.82775
9/5/2014 4:06,40.77851,-73.94546
9/5/2014 4:07,40.76227,-73.97871
9/5/2014 4:07,40.74002,-74.00606
9/5/2014 4:07,40.71893,-73.94359
9/5/2014 4:07,40.74327,-73.9881
9/5/2014 4:07,40.71999,-74.00021
9/5/2014 4:07,40.72861,-74.00009
9/5/2014 4:07,40.72063,-73.95924
9/5/2014 4:07,40.65608,-73.95415
9/5/2014 4:07,40.6954,-73.92448
9/5/2014 4:08,40.74565,-73.90329
9/5/2014 4:08,40.7704,-73.86516
9/5/2014 4:08,40.75228,-73.84372
9/5/2014 4:08,40.71912,-73.988
9/5/2014 4:08,40.78402,-73.97778
9/5/2014 4:08,40.72494,-73.99528
9/5/2014 4:08,40.76435,-73.9809
9/5/2014 4:09,40.72171,-73.95064
9/5/2014 4:09,40.77391,-73.95463
9/5/2014 4:09,40.7168,-74.01222
9/5/2014 4:09,40.73473,-74.00152
9/5/2014 4:09,40.75154,-73.93972
9/5/2014 4:09,40.72119,-73.98685
9/5/2014 4:10,40.72078,-73.98966
9/5/2014 4:10,40.73534,-73.98779
9/5/2014 4:10,40.7488,-73.97589
9/5/2014 4:10,40.7765,-73.95566
9/5/2014 4:10,40.68433,-73.99495
9/5/2014 4:10,40.74406,-73.97932
9/5/2014 4:10,40.73594,-73.98246
9/5/2014 4:10,40.71058,-74.00924
9/5/2014 4:10,40.68399,-73.96698
9/5/2014 4:11,40.77673,-73.97748
9/5/2014 4:11,40.72292,-73.95893
9/5/2014 4:11,40.7432,-73.98403
9/5/2014 4:11,40.78751,-73.97514
9/5/2014 4:11,40.69913,-73.93115
9/5/2014 4:11,40.70316,-73.99419
9/5/2014 4:11,40.7806,-73.94839
9/5/2014 4:11,40.75803,-73.96627
9/5/2014 4:12,40.70314,-73.98665
9/5/2014 4:12,40.72894,-73.98096
9/5/2014 4:12,40.68921,-73.95134
9/5/2014 4:12,40.72401,-73.98502
9/5/2014 4:13,40.71923,-73.9973
9/5/2014 4:13,40.71977,-73.99023
9/5/2014 4:13,40.72009,-73.95838
9/5/2014 4:13,40.76129,-73.98397
9/5/2014 4:13,40.71913,-73.9968
9/5/2014 4:14,40.65489,-73.78957
9/5/2014 4:14,40.64475,-73.78206
9/5/2014 4:14,40.75736,-73.97447
9/5/2014 4:14,40.75719,-73.96761
9/5/2014 4:14,40.76764,-73.98294
9/5/2014 4:15,40.72986,-73.99009
9/5/2014 4:15,40.76357,-73.97174
9/5/2014 4:15,40.76118,-73.98541
9/5/2014 4:15,40.73871,-74.00034
9/5/2014 4:15,40.74162,-73.9936
9/5/2014 4:15,40.71325,-73.96695
9/5/2014 4:15,40.71624,-73.99911
9/5/2014 4:15,40.76175,-73.99278
9/5/2014 4:16,40.75731,-73.98997
9/5/2014 4:16,40.71752,-73.9829
9/5/2014 4:16,40.67799,-73.98854
9/5/2014 4:16,40.74098,-74.00738
9/5/2014 4:16,40.76479,-73.98444
9/5/2014 4:16,40.8239,-73.94921
9/5/2014 4:16,40.74639,-73.99134
9/5/2014 4:17,40.79424,-73.96581
9/5/2014 4:18,40.76656,-73.98396
9/5/2014 4:18,40.79077,-73.97278
9/5/2014 4:18,40.88664,-73.87837
9/5/2014 4:18,40.72589,-74.0078
9/5/2014 4:18,40.71833,-73.97969
9/5/2014 4:18,40.74019,-73.98223
9/5/2014 4:18,40.74247,-74.00328
9/5/2014 4:19,40.73844,-73.982
9/5/2014 4:19,40.71993,-73.99916
9/5/2014 4:19,40.71912,-74.00166
9/5/2014 4:19,40.6836,-74.00292
9/5/2014 4:19,40.74103,-73.84225
9/5/2014 4:19,40.74755,-73.95584
9/5/2014 4:20,40.72803,-74.00719
9/5/2014 4:20,40.73411,-73.98853
9/5/2014 4:21,40.67074,-73.9624
9/5/2014 4:21,40.72603,-74.00887
9/5/2014 4:21,40.71155,-73.95591
9/5/2014 4:21,40.732,-73.98809
9/5/2014 4:21,40.73509,-73.99136
9/5/2014 4:21,40.73428,-73.97849
9/5/2014 4:22,40.73235,-73.98787
9/5/2014 4:22,40.73152,-73.97431
9/5/2014 4:22,40.7224,-73.95506
9/5/2014 4:22,40.7549,-73.97662
9/5/2014 4:23,40.7611,-73.98523
9/5/2014 4:23,40.72261,-73.98814
9/5/2014 4:23,40.73359,-73.98976
9/5/2014 4:24,40.7154,-73.99166
9/5/2014 4:24,40.70356,-73.92468
9/5/2014 4:24,40.66037,-73.9843
9/5/2014 4:24,40.66956,-73.95844
9/5/2014 4:25,40.72743,-73.9939
9/5/2014 4:25,40.71893,-73.99652
9/5/2014 4:25,40.7432,-73.98012
9/5/2014 4:25,40.74238,-73.9837
9/5/2014 4:25,40.74326,-73.98201
9/5/2014 4:26,40.63143,-73.96875
9/5/2014 4:26,40.73888,-73.98313
9/5/2014 4:26,40.76163,-73.96115
9/5/2014 4:26,40.74771,-73.98654
9/5/2014 4:26,40.71066,-73.98601
9/5/2014 4:26,40.76454,-73.98831
9/5/2014 4:27,40.73754,-73.97612
9/5/2014 4:27,40.73705,-74.00539
9/5/2014 4:27,40.71875,-73.96126
9/5/2014 4:27,40.72625,-73.99875
9/5/2014 4:28,40.73927,-73.988
9/5/2014 4:28,40.73992,-73.98013
9/5/2014 4:28,40.74873,-73.99228
9/5/2014 4:28,40.70891,-73.95761
9/5/2014 4:28,40.68466,-73.94416
9/5/2014 4:28,40.71786,-73.99038
9/5/2014 4:29,40.71494,-74.00967
9/5/2014 4:29,40.72906,-73.99552
9/5/2014 4:29,40.67876,-73.94411
9/5/2014 4:29,40.69133,-73.9387
9/5/2014 4:30,40.72743,-74.00053
9/5/2014 4:30,40.71878,-74.01037
9/5/2014 4:30,40.76774,-73.95585
9/5/2014 4:30,40.73185,-73.98987
9/5/2014 4:30,40.7451,-73.99211
9/5/2014 4:30,40.75403,-73.97214
9/5/2014 4:30,40.74867,-73.99225
9/5/2014 4:30,40.73002,-74.0035
9/5/2014 4:30,40.72071,-73.95933
9/5/2014 4:31,40.72169,-73.95802
9/5/2014 4:31,40.64988,-73.96185
9/5/2014 4:31,40.69276,-73.92133
9/5/2014 4:31,40.75257,-74.00432
9/5/2014 4:31,40.72758,-73.98342
9/5/2014 4:31,40.73201,-73.99001
9/5/2014 4:31,40.77863,-73.98841
9/5/2014 4:31,40.74458,-73.99681
9/5/2014 4:31,40.724,-73.95119
9/5/2014 4:32,40.71915,-73.99642
9/5/2014 4:32,40.73277,-74.01018
9/5/2014 4:32,40.7014,-73.98373
9/5/2014 4:32,40.70327,-73.93739
9/5/2014 4:33,40.73528,-73.98977
9/5/2014 4:33,40.76375,-73.97256
9/5/2014 4:33,40.77127,-73.95347
9/5/2014 4:33,40.75913,-73.99027
9/5/2014 4:33,40.69204,-73.98315
9/5/2014 4:33,40.75177,-73.97684
9/5/2014 4:33,40.73989,-74.00534
9/5/2014 4:34,40.72086,-73.99393
9/5/2014 4:34,40.81782,-73.96034
9/5/2014 4:34,40.72142,-73.98824
9/5/2014 4:34,40.76146,-73.99041
9/5/2014 4:34,40.70908,-73.98793
9/5/2014 4:34,40.7326,-73.98769
9/5/2014 4:35,40.71439,-73.96112
9/5/2014 4:35,40.71717,-73.99878
9/5/2014 4:35,40.72116,-73.98872
9/5/2014 4:35,40.75264,-73.98485
9/5/2014 4:35,40.72679,-74.01005
9/5/2014 4:35,40.74955,-73.97241
9/5/2014 4:36,40.722,-74.00411
9/5/2014 4:36,40.72061,-73.98801
9/5/2014 4:36,40.71887,-73.99585
9/5/2014 4:36,40.76354,-73.98444
9/5/2014 4:36,40.73897,-73.99842
9/5/2014 4:37,40.82322,-73.95545
9/5/2014 4:37,40.69007,-73.9215
9/5/2014 4:37,40.71091,-73.94365
9/5/2014 4:37,40.75361,-73.97693
9/5/2014 4:37,40.74395,-74.00686
9/5/2014 4:37,40.74682,-73.95522
9/5/2014 4:38,40.7166,-74.01342
9/5/2014 4:39,40.76474,-73.98803
9/5/2014 4:39,40.70388,-73.93105
9/5/2014 4:39,40.72036,-73.9603
9/5/2014 4:39,40.76435,-73.97087
9/5/2014 4:39,40.74762,-73.992
9/5/2014 4:40,40.76355,-73.97145
9/5/2014 4:40,40.733,-73.98421
9/5/2014 4:40,40.73279,-73.9874
9/5/2014 4:40,40.75071,-73.98978
9/5/2014 4:40,40.71104,-73.94294
9/5/2014 4:41,40.72164,-73.98877
9/5/2014 4:41,40.71107,-73.95088
9/5/2014 4:41,40.73939,-74.00793
9/5/2014 4:42,40.69532,-73.90928
9/5/2014 4:42,40.68229,-73.93913
9/5/2014 4:42,40.60215,-73.99376
9/5/2014 4:42,40.70454,-73.78285
9/5/2014 4:42,40.72963,-73.98689
9/5/2014 4:43,40.86589,-73.9298
9/5/2014 4:43,40.71992,-73.9942
9/5/2014 4:43,40.74847,-73.9926
9/5/2014 4:43,40.72056,-73.99872
9/5/2014 4:43,40.74636,-73.94424
9/5/2014 4:43,40.71324,-73.96468
9/5/2014 4:43,40.71416,-73.96152
9/5/2014 4:43,40.74972,-73.99569
9/5/2014 4:44,40.80072,-73.9587
9/5/2014 4:44,40.7201,-73.99694
9/5/2014 4:44,40.70739,-73.94258
