time_of_trip,lat,lon
9/1/2014 0:36,40.75578,-73.87192
9/1/2014 0:37,40.79348,-73.94126
9/1/2014 0:37,40.72162,-73.98852
9/1/2014 0:37,40.65321,-73.93538
9/1/2014 0:37,40.74976,-73.9878
9/1/2014 0:37,40.71523,-74.01594
9/1/2014 0:37,40.7048,-74.00696
9/1/2014 0:37,40.70654,-73.94369
9/1/2014 0:37,40.68357,-73.96381
9/1/2014 0:37,40.76397,-73.97613
9/1/2014 0:37,40.80467,-73.93961
9/1/2014 0:37,40.72295,-73.8
9/1/2014 0:38,40.73395,-73.98669
9/1/2014 0:38,40.76208,-73.99706
9/1/2014 0:38,40.71832,-73.96318
9/1/2014 0:38,40.64307,-73.97958
9/1/2014 0:38,40.72525,-73.99985
9/1/2014 0:38,40.74962,-73.96924
9/1/2014 0:39,40.7086,-73.93848
9/1/2014 0:39,40.76247,-73.99338
9/1/2014 0:39,40.76489,-73.9806
9/1/2014 0:39,40.6689,-73.95339
9/1/2014 0:39,40.78231,-73.95211
9/1/2014 0:39,40.69771,-73.93459
9/1/2014 0:39,40.76021,-73.98315
9/1/2014 0:39,40.7482,-73.97355
9/1/2014 0:40,40.77205,-73.91572
9/1/2014 0:40,40.72296,-73.94546
9/1/2014 0:40,40.76351,-73.96723
9/1/2014 0:40,40.77866,-73.95836
9/1/2014 0:40,40.70822,-74.00336
9/1/2014 0:40,40.77317,-73.87054
9/1/2014 0:40,40.69573,-73.96829
9/1/2014 0:40,40.64815,-73.99948
9/1/2014 0:40,40.71981,-73.98747
9/1/2014 0:40,40.76425,-73.95454
9/1/2014 0:41,40.76255,-73.99643
9/1/2014 0:41,40.70901,-74.00519
9/1/2014 0:41,40.75159,-73.9938
9/1/2014 0:41,40.69132,-73.95961
9/1/2014 0:41,40.70862,-73.93746
9/1/2014 0:41,40.73853,-73.99973
9/1/2014 0:42,40.68142,-73.9468
9/1/2014 0:42,40.7203,-73.9873
9/1/2014 0:42,40.76189,-74.0007
9/1/2014 0:42,40.63342,-73.97151
9/1/2014 0:42,40.74211,-74.00401
9/1/2014 0:42,40.74587,-73.9944
9/1/2014 0:43,40.5985,-73.99495
9/1/2014 0:43,40.74704,-73.98337
9/1/2014 0:43,40.70441,-73.94864
9/1/2014 0:43,40.81456,-73.94777
9/1/2014 0:43,40.74774,-73.94345
9/1/2014 0:43,40.74041,-73.9945
9/1/2014 0:43,40.75029,-73.99481
9/1/2014 0:43,40.79452,-73.97003
9/1/2014 0:44,40.78673,-73.97769
9/1/2014 0:44,40.69811,-73.94539
9/1/2014 0:44,40.70868,-73.94
9/1/2014 0:44,40.72868,-73.98586
9/1/2014 0:44,40.73447,-74.00145
9/1/2014 0:45,40.77488,-73.98054
9/1/2014 0:45,40.72617,-73.98295
9/1/2014 0:45,40.76653,-73.98625
9/1/2014 0:45,40.71699,-73.99855
9/1/2014 0:45,40.75756,-73.98849
9/1/2014 0:45,40.72175,-73.98656
9/1/2014 0:45,40.72665,-73.99573
9/1/2014 0:45,40.64585,-73.77672
9/1/2014 0:46,40.77813,-73.9565
